,table,col,group,ids,moe,percent,estimates,universe
282,b04006_reported_ancestry_acs_m,kenya_me,B04006,{'077'},TRUE,FALSE,,
283,b04006_reported_ancestry_acs_m,libria,B04006,{'078'},FALSE,FALSE,,
284,b04006_reported_ancestry_acs_m,libria_me,B04006,{'078'},TRUE,FALSE,,
285,b04006_reported_ancestry_acs_m,nigria,B04006,{'079'},FALSE,FALSE,,
286,b04006_reported_ancestry_acs_m,nigria_me,B04006,{'079'},TRUE,FALSE,,
287,b04006_reported_ancestry_acs_m,senegl,B04006,{'080'},FALSE,FALSE,,
288,b04006_reported_ancestry_acs_m,senegl_me,B04006,{'080'},TRUE,FALSE,,
289,b04006_reported_ancestry_acs_m,sra_ln,B04006,{'081'},FALSE,FALSE,,
290,b04006_reported_ancestry_acs_m,sra_ln_me,B04006,{'081'},TRUE,FALSE,,
291,b04006_reported_ancestry_acs_m,somal,B04006,{'082'},FALSE,FALSE,,
292,b04006_reported_ancestry_acs_m,somal_me,B04006,{'082'},TRUE,FALSE,,
293,b04006_reported_ancestry_acs_m,s_afr,B04006,{'083'},FALSE,FALSE,,
294,b04006_reported_ancestry_acs_m,s_afr_me,B04006,{'083'},TRUE,FALSE,,
295,b04006_reported_ancestry_acs_m,sudan,B04006,{'084'},FALSE,FALSE,,
296,b04006_reported_ancestry_acs_m,sudan_me,B04006,{'084'},TRUE,FALSE,,
297,b04006_reported_ancestry_acs_m,uganda,B04006,{'085'},FALSE,FALSE,,
298,b04006_reported_ancestry_acs_m,uganda_me,B04006,{'085'},TRUE,FALSE,,
299,b04006_reported_ancestry_acs_m,zimbab,B04006,{'086'},FALSE,FALSE,,
300,b04006_reported_ancestry_acs_m,zimbab_me,B04006,{'086'},TRUE,FALSE,,
301,b04006_reported_ancestry_acs_m,africa,B04006,{'087'},FALSE,FALSE,,
302,b04006_reported_ancestry_acs_m,africa_me,B04006,{'087'},TRUE,FALSE,,
303,b04006_reported_ancestry_acs_m,o_subs,B04006,{'088'},FALSE,FALSE,,
304,b04006_reported_ancestry_acs_m,o_subs_me,B04006,{'088'},TRUE,FALSE,,
305,b04006_reported_ancestry_acs_m,swed,B04006,{'089'},FALSE,FALSE,,
306,b04006_reported_ancestry_acs_m,swed_me,B04006,{'089'},TRUE,FALSE,,
307,b04006_reported_ancestry_acs_m,swiss,B04006,{'090'},FALSE,FALSE,,
308,b04006_reported_ancestry_acs_m,swiss_me,B04006,{'090'},TRUE,FALSE,,
309,b04006_reported_ancestry_acs_m,turksh,B04006,{'091'},FALSE,FALSE,,
310,b04006_reported_ancestry_acs_m,turksh_me,B04006,{'091'},TRUE,FALSE,,
311,b04006_reported_ancestry_acs_m,ukrain,B04006,{'092'},FALSE,FALSE,,
312,b04006_reported_ancestry_acs_m,ukrain_me,B04006,{'092'},TRUE,FALSE,,
313,b04006_reported_ancestry_acs_m,welsh,B04006,{'093'},FALSE,FALSE,,
314,b04006_reported_ancestry_acs_m,welsh_me,B04006,{'093'},TRUE,FALSE,,
315,b04006_reported_ancestry_acs_m,w_ind,B04006,{'094'},FALSE,FALSE,,
316,b04006_reported_ancestry_acs_m,w_ind_me,B04006,{'094'},TRUE,FALSE,,
317,b04006_reported_ancestry_acs_m,baham,B04006,{'095'},FALSE,FALSE,,
318,b04006_reported_ancestry_acs_m,baham_me,B04006,{'095'},TRUE,FALSE,,
319,b04006_reported_ancestry_acs_m,barbad,B04006,{'096'},FALSE,FALSE,,
320,b04006_reported_ancestry_acs_m,barbad_me,B04006,{'096'},TRUE,FALSE,,
321,b04006_reported_ancestry_acs_m,belize,B04006,{'097'},FALSE,FALSE,,
322,b04006_reported_ancestry_acs_m,belize_me,B04006,{'097'},TRUE,FALSE,,
323,b04006_reported_ancestry_acs_m,bermud,B04006,{'098'},FALSE,FALSE,,
324,b04006_reported_ancestry_acs_m,bermud_me,B04006,{'098'},TRUE,FALSE,,
325,b04006_reported_ancestry_acs_m,brt_wi,B04006,{'099'},FALSE,FALSE,,
326,b04006_reported_ancestry_acs_m,brt_wi_me,B04006,{'099'},TRUE,FALSE,,
327,b04006_reported_ancestry_acs_m,dch_wi,B04006,{'100'},FALSE,FALSE,,
328,b04006_reported_ancestry_acs_m,dch_wi_me,B04006,{'100'},TRUE,FALSE,,
329,b04006_reported_ancestry_acs_m,haiti,B04006,{'101'},FALSE,FALSE,,
330,b04006_reported_ancestry_acs_m,haiti_me,B04006,{'101'},TRUE,FALSE,,
331,b04006_reported_ancestry_acs_m,jamac,B04006,{'102'},FALSE,FALSE,,
332,b04006_reported_ancestry_acs_m,jamac_me,B04006,{'102'},TRUE,FALSE,,
333,b04006_reported_ancestry_acs_m,trntbg,B04006,{'103'},FALSE,FALSE,,
334,b04006_reported_ancestry_acs_m,trntbg_me,B04006,{'103'},TRUE,FALSE,,
335,b04006_reported_ancestry_acs_m,v_isl,B04006,{'104'},FALSE,FALSE,,
336,b04006_reported_ancestry_acs_m,v_isl_me,B04006,{'104'},TRUE,FALSE,,
337,b04006_reported_ancestry_acs_m,w_indi,B04006,{'105'},FALSE,FALSE,,
338,b04006_reported_ancestry_acs_m,w_indi_me,B04006,{'105'},TRUE,FALSE,,
339,b04006_reported_ancestry_acs_m,ow_ind,B04006,{'106'},FALSE,FALSE,,
340,b04006_reported_ancestry_acs_m,ow_ind_me,B04006,{'106'},TRUE,FALSE,,
341,b04006_reported_ancestry_acs_m,ygslav,B04006,{'107'},FALSE,FALSE,,
342,b04006_reported_ancestry_acs_m,ygslav_me,B04006,{'107'},TRUE,FALSE,,
343,b04006_reported_ancestry_acs_m,oth,B04006,{'108'},FALSE,FALSE,,
344,b04006_reported_ancestry_acs_m,oth_me,B04006,{'108'},TRUE,FALSE,,
345,b04006_reported_ancestry_acs_m,unclss,B04006,{'109'},FALSE,FALSE,,
346,b04006_reported_ancestry_acs_m,unclss_me,B04006,{'109'},TRUE,FALSE,,
347,b04006_reported_ancestry_acs_m,afghan_p,B04006,"{'002', '001'}",FALSE,TRUE,,
348,b04006_reported_ancestry_acs_m,afghan_mep,B04006,"{'002', '001'}",TRUE,TRUE,,
349,b04006_reported_ancestry_acs_m,alban_p,B04006,"{'003', '001'}",FALSE,TRUE,,
350,b04006_reported_ancestry_acs_m,alban_mep,B04006,"{'003', '001'}",TRUE,TRUE,,
351,b04006_reported_ancestry_acs_m,alsat_p,B04006,"{'004', '001'}",FALSE,TRUE,,
352,b04006_reported_ancestry_acs_m,alsat_mep,B04006,"{'004', '001'}",TRUE,TRUE,,
353,b04006_reported_ancestry_acs_m,amrica_p,B04006,"{'001', '005'}",FALSE,TRUE,,
354,b04006_reported_ancestry_acs_m,amrica_mep,B04006,"{'001', '005'}",TRUE,TRUE,,
355,b04006_reported_ancestry_acs_m,arab_p,B04006,"{'001', '014'}",FALSE,TRUE,,
356,b04006_reported_ancestry_acs_m,arab_mep,B04006,"{'001', '014'}",TRUE,TRUE,,
357,b04006_reported_ancestry_acs_m,egypt_p,B04006,"{'007', '001'}",FALSE,TRUE,,
358,b04006_reported_ancestry_acs_m,egypt_mep,B04006,"{'007', '001'}",TRUE,TRUE,,
359,b04006_reported_ancestry_acs_m,iraqi_p,B04006,"{'008', '001'}",FALSE,TRUE,,
360,b04006_reported_ancestry_acs_m,iraqi_mep,B04006,"{'008', '001'}",TRUE,TRUE,,
361,b04006_reported_ancestry_acs_m,jordan_p,B04006,"{'009', '001'}",FALSE,TRUE,,
362,b04006_reported_ancestry_acs_m,jordan_mep,B04006,"{'009', '001'}",TRUE,TRUE,,
363,b04006_reported_ancestry_acs_m,leban_p,B04006,"{'010', '001'}",FALSE,TRUE,,
364,b04006_reported_ancestry_acs_m,leban_mep,B04006,"{'010', '001'}",TRUE,TRUE,,
365,b04006_reported_ancestry_acs_m,mroccn_p,B04006,"{'011', '001'}",FALSE,TRUE,,
366,b04006_reported_ancestry_acs_m,mroccn_mep,B04006,"{'011', '001'}",TRUE,TRUE,,
367,b04006_reported_ancestry_acs_m,palest_p,B04006,"{'012', '001'}",FALSE,TRUE,,
368,b04006_reported_ancestry_acs_m,palest_mep,B04006,"{'012', '001'}",TRUE,TRUE,,
369,b04006_reported_ancestry_acs_m,syrian_p,B04006,"{'013', '001'}",FALSE,TRUE,,
370,b04006_reported_ancestry_acs_m,syrian_mep,B04006,"{'013', '001'}",TRUE,TRUE,,
371,b04006_reported_ancestry_acs_m,o_arab_p,B04006,"{'015', '001'}",FALSE,TRUE,,
372,b04006_reported_ancestry_acs_m,o_arab_mep,B04006,"{'015', '001'}",TRUE,TRUE,,
373,b04006_reported_ancestry_acs_m,armen_p,B04006,"{'016', '001'}",FALSE,TRUE,,
374,b04006_reported_ancestry_acs_m,armen_mep,B04006,"{'016', '001'}",TRUE,TRUE,,
375,b04006_reported_ancestry_acs_m,assyr_p,B04006,"{'017', '001'}",FALSE,TRUE,,
376,b04006_reported_ancestry_acs_m,assyr_mep,B04006,"{'017', '001'}",TRUE,TRUE,,
377,b04006_reported_ancestry_acs_m,austrl_p,B04006,"{'018', '001'}",FALSE,TRUE,,
378,b04006_reported_ancestry_acs_m,austrl_mep,B04006,"{'018', '001'}",TRUE,TRUE,,
379,b04006_reported_ancestry_acs_m,austrn_p,B04006,"{'019', '001'}",FALSE,TRUE,,
380,b04006_reported_ancestry_acs_m,austrn_mep,B04006,"{'019', '001'}",TRUE,TRUE,,
381,b04006_reported_ancestry_acs_m,basque_p,B04006,"{'020', '001'}",FALSE,TRUE,,
382,b04006_reported_ancestry_acs_m,basque_mep,B04006,"{'020', '001'}",TRUE,TRUE,,
383,b04006_reported_ancestry_acs_m,belgn_p,B04006,"{'021', '001'}",FALSE,TRUE,,
384,b04006_reported_ancestry_acs_m,belgn_mep,B04006,"{'021', '001'}",TRUE,TRUE,,
385,b04006_reported_ancestry_acs_m,brazil_p,B04006,"{'022', '001'}",FALSE,TRUE,,
386,b04006_reported_ancestry_acs_m,brazil_mep,B04006,"{'022', '001'}",TRUE,TRUE,,
387,b04006_reported_ancestry_acs_m,britsh_p,B04006,"{'023', '001'}",FALSE,TRUE,,
388,b04006_reported_ancestry_acs_m,britsh_mep,B04006,"{'023', '001'}",TRUE,TRUE,,
389,b04006_reported_ancestry_acs_m,bulgrn_p,B04006,"{'024', '001'}",FALSE,TRUE,,
390,b04006_reported_ancestry_acs_m,bulgrn_mep,B04006,"{'024', '001'}",TRUE,TRUE,,
391,b04006_reported_ancestry_acs_m,cajun_p,B04006,"{'001', '025'}",FALSE,TRUE,,
392,b04006_reported_ancestry_acs_m,cajun_mep,B04006,"{'001', '025'}",TRUE,TRUE,,
393,b04006_reported_ancestry_acs_m,canada_p,B04006,"{'026', '001'}",FALSE,TRUE,,
394,b04006_reported_ancestry_acs_m,canada_mep,B04006,"{'026', '001'}",TRUE,TRUE,,
395,b04006_reported_ancestry_acs_m,crpth_p,B04006,"{'027', '001'}",FALSE,TRUE,,
396,b04006_reported_ancestry_acs_m,crpth_mep,B04006,"{'027', '001'}",TRUE,TRUE,,
397,b04006_reported_ancestry_acs_m,celtic_p,B04006,"{'001', '028'}",FALSE,TRUE,,
398,b04006_reported_ancestry_acs_m,celtic_mep,B04006,"{'001', '028'}",TRUE,TRUE,,
399,b04006_reported_ancestry_acs_m,croatn_p,B04006,"{'029', '001'}",FALSE,TRUE,,
400,b04006_reported_ancestry_acs_m,croatn_mep,B04006,"{'029', '001'}",TRUE,TRUE,,
401,b04006_reported_ancestry_acs_m,cyprit_p,B04006,"{'030', '001'}",FALSE,TRUE,,
402,b04006_reported_ancestry_acs_m,cyprit_mep,B04006,"{'030', '001'}",TRUE,TRUE,,
403,b04006_reported_ancestry_acs_m,czech_p,B04006,"{'031', '001'}",FALSE,TRUE,,
404,b04006_reported_ancestry_acs_m,czech_mep,B04006,"{'031', '001'}",TRUE,TRUE,,
405,b04006_reported_ancestry_acs_m,czcslv_p,B04006,"{'001', '032'}",FALSE,TRUE,,
406,b04006_reported_ancestry_acs_m,czcslv_mep,B04006,"{'001', '032'}",TRUE,TRUE,,
407,b04006_reported_ancestry_acs_m,danish_p,B04006,"{'033', '001'}",FALSE,TRUE,,
408,b04006_reported_ancestry_acs_m,danish_mep,B04006,"{'033', '001'}",TRUE,TRUE,,
409,b04006_reported_ancestry_acs_m,dutch_p,B04006,"{'034', '001'}",FALSE,TRUE,,
410,b04006_reported_ancestry_acs_m,dutch_mep,B04006,"{'034', '001'}",TRUE,TRUE,,
411,b04006_reported_ancestry_acs_m,e_eurp_p,B04006,"{'035', '001'}",FALSE,TRUE,,
412,b04006_reported_ancestry_acs_m,e_eurp_mep,B04006,"{'035', '001'}",TRUE,TRUE,,
413,b04006_reported_ancestry_acs_m,eng_p,B04006,"{'036', '001'}",FALSE,TRUE,,
414,b04006_reported_ancestry_acs_m,eng_mep,B04006,"{'036', '001'}",TRUE,TRUE,,
415,b04006_reported_ancestry_acs_m,eston_p,B04006,"{'037', '001'}",FALSE,TRUE,,
416,b04006_reported_ancestry_acs_m,eston_mep,B04006,"{'037', '001'}",TRUE,TRUE,,
417,b04006_reported_ancestry_acs_m,europe_p,B04006,"{'038', '001'}",FALSE,TRUE,,
418,b04006_reported_ancestry_acs_m,europe_mep,B04006,"{'038', '001'}",TRUE,TRUE,,
419,b04006_reported_ancestry_acs_m,finnsh_p,B04006,"{'039', '001'}",FALSE,TRUE,,
420,b04006_reported_ancestry_acs_m,finnsh_mep,B04006,"{'039', '001'}",TRUE,TRUE,,
421,b04006_reported_ancestry_acs_m,french_p,B04006,"{'001', '040'}",FALSE,TRUE,,
422,b04006_reported_ancestry_acs_m,french_mep,B04006,"{'001', '040'}",TRUE,TRUE,,
423,b04006_reported_ancestry_acs_m,frcand_p,B04006,"{'041', '001'}",FALSE,TRUE,,
424,b04006_reported_ancestry_acs_m,frcand_mep,B04006,"{'041', '001'}",TRUE,TRUE,,
425,b04006_reported_ancestry_acs_m,german_p,B04006,"{'042', '001'}",FALSE,TRUE,,
426,b04006_reported_ancestry_acs_m,german_mep,B04006,"{'042', '001'}",TRUE,TRUE,,
427,b04006_reported_ancestry_acs_m,grmrsn_p,B04006,"{'001', '043'}",FALSE,TRUE,,
428,b04006_reported_ancestry_acs_m,grmrsn_mep,B04006,"{'001', '043'}",TRUE,TRUE,,
429,b04006_reported_ancestry_acs_m,greek_p,B04006,"{'044', '001'}",FALSE,TRUE,,
430,b04006_reported_ancestry_acs_m,greek_mep,B04006,"{'044', '001'}",TRUE,TRUE,,
431,b04006_reported_ancestry_acs_m,guyan_p,B04006,"{'045', '001'}",FALSE,TRUE,,
432,b04006_reported_ancestry_acs_m,guyan_mep,B04006,"{'045', '001'}",TRUE,TRUE,,
433,b04006_reported_ancestry_acs_m,hungar_p,B04006,"{'046', '001'}",FALSE,TRUE,,
434,b04006_reported_ancestry_acs_m,hungar_mep,B04006,"{'046', '001'}",TRUE,TRUE,,
435,b04006_reported_ancestry_acs_m,icelnd_p,B04006,"{'047', '001'}",FALSE,TRUE,,
436,b04006_reported_ancestry_acs_m,icelnd_mep,B04006,"{'047', '001'}",TRUE,TRUE,,
437,b04006_reported_ancestry_acs_m,iran_p,B04006,"{'048', '001'}",FALSE,TRUE,,
438,b04006_reported_ancestry_acs_m,iran_mep,B04006,"{'048', '001'}",TRUE,TRUE,,
439,b04006_reported_ancestry_acs_m,irish_p,B04006,"{'049', '001'}",FALSE,TRUE,,
440,b04006_reported_ancestry_acs_m,irish_mep,B04006,"{'049', '001'}",TRUE,TRUE,,
441,b04006_reported_ancestry_acs_m,israel_p,B04006,"{'050', '001'}",FALSE,TRUE,,
442,b04006_reported_ancestry_acs_m,israel_mep,B04006,"{'050', '001'}",TRUE,TRUE,,
443,b04006_reported_ancestry_acs_m,italia_p,B04006,"{'051', '001'}",FALSE,TRUE,,
444,b04006_reported_ancestry_acs_m,italia_mep,B04006,"{'051', '001'}",TRUE,TRUE,,
445,b04006_reported_ancestry_acs_m,latv_p,B04006,"{'052', '001'}",FALSE,TRUE,,
446,b04006_reported_ancestry_acs_m,latv_mep,B04006,"{'052', '001'}",TRUE,TRUE,,
447,b04006_reported_ancestry_acs_m,lthuan_p,B04006,"{'053', '001'}",FALSE,TRUE,,
448,b04006_reported_ancestry_acs_m,lthuan_mep,B04006,"{'053', '001'}",TRUE,TRUE,,
449,b04006_reported_ancestry_acs_m,lxmbrg_p,B04006,"{'054', '001'}",FALSE,TRUE,,
450,b04006_reported_ancestry_acs_m,lxmbrg_mep,B04006,"{'054', '001'}",TRUE,TRUE,,
451,b04006_reported_ancestry_acs_m,maced_p,B04006,"{'055', '001'}",FALSE,TRUE,,
452,b04006_reported_ancestry_acs_m,maced_mep,B04006,"{'055', '001'}",TRUE,TRUE,,
453,b04006_reported_ancestry_acs_m,malt_p,B04006,"{'056', '001'}",FALSE,TRUE,,
454,b04006_reported_ancestry_acs_m,malt_mep,B04006,"{'056', '001'}",TRUE,TRUE,,
455,b04006_reported_ancestry_acs_m,n_zlnd_p,B04006,"{'057', '001'}",FALSE,TRUE,,
456,b04006_reported_ancestry_acs_m,n_zlnd_mep,B04006,"{'057', '001'}",TRUE,TRUE,,
457,b04006_reported_ancestry_acs_m,n_eurp_p,B04006,"{'001', '058'}",FALSE,TRUE,,
458,b04006_reported_ancestry_acs_m,n_eurp_mep,B04006,"{'001', '058'}",TRUE,TRUE,,
459,b04006_reported_ancestry_acs_m,norwgn_p,B04006,"{'001', '059'}",FALSE,TRUE,,
460,b04006_reported_ancestry_acs_m,norwgn_mep,B04006,"{'001', '059'}",TRUE,TRUE,,
461,b04006_reported_ancestry_acs_m,pengrm_p,B04006,"{'060', '001'}",FALSE,TRUE,,
462,b04006_reported_ancestry_acs_m,pengrm_mep,B04006,"{'060', '001'}",TRUE,TRUE,,
463,b04006_reported_ancestry_acs_m,polish_p,B04006,"{'061', '001'}",FALSE,TRUE,,
464,b04006_reported_ancestry_acs_m,polish_mep,B04006,"{'061', '001'}",TRUE,TRUE,,
465,b04006_reported_ancestry_acs_m,portug_p,B04006,"{'062', '001'}",FALSE,TRUE,,
466,b04006_reported_ancestry_acs_m,portug_mep,B04006,"{'062', '001'}",TRUE,TRUE,,
467,b04006_reported_ancestry_acs_m,roman_p,B04006,"{'063', '001'}",FALSE,TRUE,,
468,b04006_reported_ancestry_acs_m,roman_mep,B04006,"{'063', '001'}",TRUE,TRUE,,
469,b04006_reported_ancestry_acs_m,russia_p,B04006,"{'064', '001'}",FALSE,TRUE,,
470,b04006_reported_ancestry_acs_m,russia_mep,B04006,"{'064', '001'}",TRUE,TRUE,,
471,b04006_reported_ancestry_acs_m,scand_p,B04006,"{'065', '001'}",FALSE,TRUE,,
472,b04006_reported_ancestry_acs_m,scand_mep,B04006,"{'065', '001'}",TRUE,TRUE,,
473,b04006_reported_ancestry_acs_m,sct_ir_p,B04006,"{'066', '001'}",FALSE,TRUE,,
474,b04006_reported_ancestry_acs_m,sct_ir_mep,B04006,"{'066', '001'}",TRUE,TRUE,,
475,b04006_reported_ancestry_acs_m,scott_p,B04006,"{'067', '001'}",FALSE,TRUE,,
476,b04006_reported_ancestry_acs_m,scott_mep,B04006,"{'067', '001'}",TRUE,TRUE,,
477,b04006_reported_ancestry_acs_m,serbia_p,B04006,"{'001', '068'}",FALSE,TRUE,,
478,b04006_reported_ancestry_acs_m,serbia_mep,B04006,"{'001', '068'}",TRUE,TRUE,,
479,b04006_reported_ancestry_acs_m,slavic_p,B04006,"{'069', '001'}",FALSE,TRUE,,
480,b04006_reported_ancestry_acs_m,slavic_mep,B04006,"{'069', '001'}",TRUE,TRUE,,
481,b04006_reported_ancestry_acs_m,slovak_p,B04006,"{'070', '001'}",FALSE,TRUE,,
482,b04006_reported_ancestry_acs_m,slovak_mep,B04006,"{'070', '001'}",TRUE,TRUE,,
483,b04006_reported_ancestry_acs_m,sloven_p,B04006,"{'071', '001'}",FALSE,TRUE,,
484,b04006_reported_ancestry_acs_m,sloven_mep,B04006,"{'071', '001'}",TRUE,TRUE,,
485,b04006_reported_ancestry_acs_m,svt_un_p,B04006,"{'072', '001'}",FALSE,TRUE,,
486,b04006_reported_ancestry_acs_m,svt_un_mep,B04006,"{'072', '001'}",TRUE,TRUE,,
487,b04006_reported_ancestry_acs_m,subshr_p,B04006,"{'073', '001'}",FALSE,TRUE,,
488,b04006_reported_ancestry_acs_m,subshr_mep,B04006,"{'073', '001'}",TRUE,TRUE,,
489,b04006_reported_ancestry_acs_m,c_vrd_p,B04006,"{'001', '074'}",FALSE,TRUE,,
490,b04006_reported_ancestry_acs_m,c_vrd_mep,B04006,"{'001', '074'}",TRUE,TRUE,,
491,b04006_reported_ancestry_acs_m,ethiop_p,B04006,"{'075', '001'}",FALSE,TRUE,,
492,b04006_reported_ancestry_acs_m,ethiop_mep,B04006,"{'075', '001'}",TRUE,TRUE,,
493,b04006_reported_ancestry_acs_m,ghana_p,B04006,"{'076', '001'}",FALSE,TRUE,,
494,b04006_reported_ancestry_acs_m,ghana_mep,B04006,"{'076', '001'}",TRUE,TRUE,,
495,b04006_reported_ancestry_acs_m,kenya_p,B04006,"{'077', '001'}",FALSE,TRUE,,
496,b04006_reported_ancestry_acs_m,kenya_mep,B04006,"{'077', '001'}",TRUE,TRUE,,
497,b04006_reported_ancestry_acs_m,libria_p,B04006,"{'078', '001'}",FALSE,TRUE,,
498,b04006_reported_ancestry_acs_m,libria_mep,B04006,"{'078', '001'}",TRUE,TRUE,,
499,b04006_reported_ancestry_acs_m,nigria_p,B04006,"{'079', '001'}",FALSE,TRUE,,
500,b04006_reported_ancestry_acs_m,nigria_mep,B04006,"{'079', '001'}",TRUE,TRUE,,
501,b04006_reported_ancestry_acs_m,senegl_p,B04006,"{'080', '001'}",FALSE,TRUE,,
502,b04006_reported_ancestry_acs_m,senegl_mep,B04006,"{'080', '001'}",TRUE,TRUE,,
503,b04006_reported_ancestry_acs_m,sra_ln_p,B04006,"{'081', '001'}",FALSE,TRUE,,
504,b04006_reported_ancestry_acs_m,sra_ln_mep,B04006,"{'081', '001'}",TRUE,TRUE,,
505,b04006_reported_ancestry_acs_m,somal_p,B04006,"{'082', '001'}",FALSE,TRUE,,
506,b04006_reported_ancestry_acs_m,somal_mep,B04006,"{'082', '001'}",TRUE,TRUE,,
507,b04006_reported_ancestry_acs_m,s_afr_p,B04006,"{'083', '001'}",FALSE,TRUE,,
508,b04006_reported_ancestry_acs_m,s_afr_mep,B04006,"{'083', '001'}",TRUE,TRUE,,
509,b04006_reported_ancestry_acs_m,sudan_p,B04006,"{'084', '001'}",FALSE,TRUE,,
510,b04006_reported_ancestry_acs_m,sudan_mep,B04006,"{'084', '001'}",TRUE,TRUE,,
511,b04006_reported_ancestry_acs_m,uganda_p,B04006,"{'085', '001'}",FALSE,TRUE,,
512,b04006_reported_ancestry_acs_m,uganda_mep,B04006,"{'085', '001'}",TRUE,TRUE,,
513,b04006_reported_ancestry_acs_m,zimbab_p,B04006,"{'086', '001'}",FALSE,TRUE,,
514,b04006_reported_ancestry_acs_m,zimbab_mep,B04006,"{'086', '001'}",TRUE,TRUE,,
515,b04006_reported_ancestry_acs_m,africa_p,B04006,"{'087', '001'}",FALSE,TRUE,,
516,b04006_reported_ancestry_acs_m,africa_mep,B04006,"{'087', '001'}",TRUE,TRUE,,
517,b04006_reported_ancestry_acs_m,o_subs_p,B04006,"{'088', '001'}",FALSE,TRUE,,
518,b04006_reported_ancestry_acs_m,o_subs_mep,B04006,"{'088', '001'}",TRUE,TRUE,,
519,b04006_reported_ancestry_acs_m,swed_p,B04006,"{'089', '001'}",FALSE,TRUE,,
520,b04006_reported_ancestry_acs_m,swed_mep,B04006,"{'089', '001'}",TRUE,TRUE,,
521,b04006_reported_ancestry_acs_m,swiss_p,B04006,"{'090', '001'}",FALSE,TRUE,,
522,b04006_reported_ancestry_acs_m,swiss_mep,B04006,"{'090', '001'}",TRUE,TRUE,,
523,b04006_reported_ancestry_acs_m,turksh_p,B04006,"{'001', '091'}",FALSE,TRUE,,
524,b04006_reported_ancestry_acs_m,turksh_mep,B04006,"{'001', '091'}",TRUE,TRUE,,
525,b04006_reported_ancestry_acs_m,ukrain_p,B04006,"{'001', '092'}",FALSE,TRUE,,
526,b04006_reported_ancestry_acs_m,ukrain_mep,B04006,"{'001', '092'}",TRUE,TRUE,,
527,b04006_reported_ancestry_acs_m,welsh_p,B04006,"{'093', '001'}",FALSE,TRUE,,
528,b04006_reported_ancestry_acs_m,welsh_mep,B04006,"{'093', '001'}",TRUE,TRUE,,
529,b04006_reported_ancestry_acs_m,w_ind_p,B04006,"{'001', '094'}",FALSE,TRUE,,
530,b04006_reported_ancestry_acs_m,w_ind_mep,B04006,"{'001', '094'}",TRUE,TRUE,,
531,b04006_reported_ancestry_acs_m,baham_p,B04006,"{'095', '001'}",FALSE,TRUE,,
532,b04006_reported_ancestry_acs_m,baham_mep,B04006,"{'095', '001'}",TRUE,TRUE,,
533,b04006_reported_ancestry_acs_m,barbad_p,B04006,"{'001', '096'}",FALSE,TRUE,,
534,b04006_reported_ancestry_acs_m,barbad_mep,B04006,"{'001', '096'}",TRUE,TRUE,,
535,b04006_reported_ancestry_acs_m,belize_p,B04006,"{'097', '001'}",FALSE,TRUE,,
536,b04006_reported_ancestry_acs_m,belize_mep,B04006,"{'097', '001'}",TRUE,TRUE,,
537,b04006_reported_ancestry_acs_m,bermud_p,B04006,"{'098', '001'}",FALSE,TRUE,,
538,b04006_reported_ancestry_acs_m,bermud_mep,B04006,"{'098', '001'}",TRUE,TRUE,,
539,b04006_reported_ancestry_acs_m,brt_wi_p,B04006,"{'099', '001'}",FALSE,TRUE,,
540,b04006_reported_ancestry_acs_m,brt_wi_mep,B04006,"{'099', '001'}",TRUE,TRUE,,
541,b04006_reported_ancestry_acs_m,dch_wi_p,B04006,"{'100', '001'}",FALSE,TRUE,,
542,b04006_reported_ancestry_acs_m,dch_wi_mep,B04006,"{'100', '001'}",TRUE,TRUE,,
543,b04006_reported_ancestry_acs_m,haiti_p,B04006,"{'101', '001'}",FALSE,TRUE,,
544,b04006_reported_ancestry_acs_m,haiti_mep,B04006,"{'101', '001'}",TRUE,TRUE,,
545,b04006_reported_ancestry_acs_m,jamac_p,B04006,"{'102', '001'}",FALSE,TRUE,,
546,b04006_reported_ancestry_acs_m,jamac_mep,B04006,"{'102', '001'}",TRUE,TRUE,,
547,b04006_reported_ancestry_acs_m,trntbg_p,B04006,"{'001', '103'}",FALSE,TRUE,,
548,b04006_reported_ancestry_acs_m,trntbg_mep,B04006,"{'001', '103'}",TRUE,TRUE,,
549,b04006_reported_ancestry_acs_m,v_isl_p,B04006,"{'104', '001'}",FALSE,TRUE,,
550,b04006_reported_ancestry_acs_m,v_isl_mep,B04006,"{'104', '001'}",TRUE,TRUE,,
551,b04006_reported_ancestry_acs_m,w_indi_p,B04006,"{'001', '105'}",FALSE,TRUE,,
552,b04006_reported_ancestry_acs_m,w_indi_mep,B04006,"{'001', '105'}",TRUE,TRUE,,
553,b04006_reported_ancestry_acs_m,ow_ind_p,B04006,"{'001', '106'}",FALSE,TRUE,,
554,b04006_reported_ancestry_acs_m,ow_ind_mep,B04006,"{'001', '106'}",TRUE,TRUE,,
555,b04006_reported_ancestry_acs_m,ygslav_p,B04006,"{'107', '001'}",FALSE,TRUE,,
556,b04006_reported_ancestry_acs_m,ygslav_mep,B04006,"{'107', '001'}",TRUE,TRUE,,
557,b04006_reported_ancestry_acs_m,oth_p,B04006,"{'108', '001'}",FALSE,TRUE,,
558,b04006_reported_ancestry_acs_m,oth_mep,B04006,"{'108', '001'}",TRUE,TRUE,,
559,b04006_reported_ancestry_acs_m,unclss_p,B04006,"{'109', '001'}",FALSE,TRUE,,
