,,group,ids,moe,percent
b19037_hh_income_by_age_race_acs_m,aa2475m,,13,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa2499,,14,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa2499m,,14,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa24100,,"018, 017, 016, 015",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa24100m,,"018, 017, 016, 015",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa25_44,,19,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa25_44m,,19,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa4420,,"021, 022, 020",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa4420m,,"021, 022, 020",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa4440,,"025, 023, 024, 026",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa4440m,,"025, 023, 024, 026",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa4460,,"027, 028, 029",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa4460m,,"027, 028, 029",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa4475,,30,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa4475m,,30,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa4499,,31,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa4499m,,31,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa44100,,"033, 032, 035, 034",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa44100m,,"033, 032, 035, 034",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa45_64,,36,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa45_64m,,36,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6420,,"038, 037, 039",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6420m,,"038, 037, 039",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6440,,"040, 042, 043, 041",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6440m,,"040, 042, 043, 041",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6460,,"044, 046, 045",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6460m,,"044, 046, 045",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6475,,47,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6475m,,47,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6499,,48,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6499m,,48,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa64100,,"052, 051, 050, 049",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa64100m,,"052, 051, 050, 049",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa65o,,53,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa65om,,53,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6520,,"054, 056, 055",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6520m,,"054, 056, 055",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6540,,"058, 057, 059, 060",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6540m,,"058, 057, 059, 060",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6560,,"063, 061, 062",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6560m,,"063, 061, 062",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6575,,64,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6575m,,64,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6599,,65,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa6599m,,65,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa65100,,"066, 068, 069, 067",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa65100m,,"066, 068, 069, 067",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na_hh,,1,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na_hhm,,1,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na24,,2,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na24m,,2,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na2420,,"004, 005, 003",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na2420m,,"004, 005, 003",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na2440,,"008, 006, 009, 007",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na2440m,,"008, 006, 009, 007",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na2460,,"010, 011, 012",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na2460m,,"010, 011, 012",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na2475,,13,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na2475m,,13,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na2499,,14,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na2499m,,14,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na24100,,"018, 017, 016, 015",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na24100m,,"018, 017, 016, 015",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na25_44,,19,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na25_44m,,19,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na4420,,"021, 022, 020",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na4420m,,"021, 022, 020",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na4440,,"025, 023, 024, 026",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na4440m,,"025, 023, 024, 026",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na4460,,"027, 028, 029",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na4460m,,"027, 028, 029",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na4475,,30,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na4475m,,30,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na4499,,31,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na4499m,,31,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na44100,,"033, 032, 035, 034",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na44100m,,"033, 032, 035, 034",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na45_64,,36,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na45_64m,,36,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na6420,,"038, 037, 039",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na6420m,,"038, 037, 039",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na6440,,"040, 042, 043, 041",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na6440m,,"040, 042, 043, 041",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na6460,,"044, 046, 045",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na6460m,,"044, 046, 045",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na6475,,47,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na6475m,,47,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na6499,,48,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na6499m,,48,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na64100,,"052, 051, 050, 049",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na64100m,,"052, 051, 050, 049",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na65o,,53,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na65om,,53,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na6520,,"054, 056, 055",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na6520m,,"054, 056, 055",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na6540,,"058, 057, 059, 060",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na6540m,,"058, 057, 059, 060",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na6560,,"063, 061, 062",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na6560m,,"063, 061, 062",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na6575,,64,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na6575m,,64,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na6599,,65,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na6599m,,65,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,na65100,,"066, 068, 069, 067",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,na65100m,,"066, 068, 069, 067",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as_hh,,1,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as_hhm,,1,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as24,,2,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as24m,,2,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as2420,,"004, 005, 003",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as2420m,,"004, 005, 003",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as2440,,"008, 006, 009, 007",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as2440m,,"008, 006, 009, 007",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as2460,,"010, 011, 012",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as2460m,,"010, 011, 012",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as2475,,13,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as2475m,,13,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as2499,,14,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as2499m,,14,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as24100,,"018, 017, 016, 015",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as24100m,,"018, 017, 016, 015",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as25_44,,19,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as25_44m,,19,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as4420,,"021, 022, 020",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as4420m,,"021, 022, 020",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as4440,,"025, 023, 024, 026",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as4440m,,"025, 023, 024, 026",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as4460,,"027, 028, 029",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as4460m,,"027, 028, 029",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as4475,,30,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as4475m,,30,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as4499,,31,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as4499m,,31,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as44100,,"033, 032, 035, 034",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as44100m,,"033, 032, 035, 034",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as45_64,,36,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as45_64m,,36,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as6420,,"038, 037, 039",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as6420m,,"038, 037, 039",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as6440,,"040, 042, 043, 041",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as6440m,,"040, 042, 043, 041",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as6460,,"044, 046, 045",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as6460m,,"044, 046, 045",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as6475,,47,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as6475m,,47,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as6499,,48,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as6499m,,48,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as64100,,"052, 051, 050, 049",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as64100m,,"052, 051, 050, 049",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as65o,,53,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as65om,,53,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as6520,,"054, 056, 055",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as6520m,,"054, 056, 055",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as6540,,"058, 057, 059, 060",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as6540m,,"058, 057, 059, 060",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as6560,,"063, 061, 062",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as6560m,,"063, 061, 062",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as6575,,64,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as6575m,,64,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as6599,,65,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as6599m,,65,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,as65100,,"066, 068, 069, 067",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,as65100m,,"066, 068, 069, 067",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi_hh,,1,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi_hhm,,1,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi24,,2,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi24m,,2,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi2420,,"004, 005, 003",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi2420m,,"004, 005, 003",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi2440,,"008, 006, 009, 007",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi2440m,,"008, 006, 009, 007",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi2460,,"010, 011, 012",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi2460m,,"010, 011, 012",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi2475,,13,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi2475m,,13,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi2499,,14,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi2499m,,14,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi24100,,"018, 017, 016, 015",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi24100m,,"018, 017, 016, 015",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi25_44,,19,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi25_44m,,19,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi4420,,"021, 022, 020",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi4420m,,"021, 022, 020",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi4440,,"025, 023, 024, 026",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi4440m,,"025, 023, 024, 026",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi4460,,"027, 028, 029",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi4460m,,"027, 028, 029",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi4475,,30,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi4475m,,30,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi4499,,31,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi4499m,,31,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi44100,,"033, 032, 035, 034",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi44100m,,"033, 032, 035, 034",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi45_64,,36,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi45_64m,,36,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6420,,"038, 037, 039",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6420m,,"038, 037, 039",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6440,,"040, 042, 043, 041",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6440m,,"040, 042, 043, 041",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6460,,"044, 046, 045",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6460m,,"044, 046, 045",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6475,,47,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6475m,,47,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6499,,48,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6499m,,48,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi64100,,"052, 051, 050, 049",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi64100m,,"052, 051, 050, 049",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi65o,,53,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi65om,,53,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6520,,"054, 056, 055",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6520m,,"054, 056, 055",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6540,,"058, 057, 059, 060",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6540m,,"058, 057, 059, 060",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6560,,"063, 061, 062",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6560m,,"063, 061, 062",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6575,,64,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6575m,,64,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6599,,65,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi6599m,,65,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,pi65100,,"066, 068, 069, 067",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,pi65100m,,"066, 068, 069, 067",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth_hh,,1,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth_hhm,,1,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth24,,2,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth24m,,2,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth2420,,"004, 005, 003",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth2420m,,"004, 005, 003",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth2440,,"008, 006, 009, 007",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth2440m,,"008, 006, 009, 007",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth2460,,"010, 011, 012",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth2460m,,"010, 011, 012",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth2475,,13,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth2475m,,13,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth2499,,14,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth2499m,,14,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth24100,,"018, 017, 016, 015",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth24100m,,"018, 017, 016, 015",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth25_44,,19,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth25_44m,,19,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth4420,,"021, 022, 020",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth4420m,,"021, 022, 020",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth4440,,"025, 023, 024, 026",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth4440m,,"025, 023, 024, 026",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth4460,,"027, 028, 029",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth4460m,,"027, 028, 029",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth4475,,30,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth4475m,,30,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth4499,,31,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth4499m,,31,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth44100,,"033, 032, 035, 034",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth44100m,,"033, 032, 035, 034",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth45_64,,36,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth45_64m,,36,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6420,,"038, 037, 039",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6420m,,"038, 037, 039",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6440,,"040, 042, 043, 041",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6440m,,"040, 042, 043, 041",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6460,,"044, 046, 045",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6460m,,"044, 046, 045",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6475,,47,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6475m,,47,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6499,,48,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6499m,,48,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth64100,,"052, 051, 050, 049",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth64100m,,"052, 051, 050, 049",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth65o,,53,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth65om,,53,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6520,,"054, 056, 055",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6520m,,"054, 056, 055",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6540,,"058, 057, 059, 060",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6540m,,"058, 057, 059, 060",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6560,,"063, 061, 062",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6560m,,"063, 061, 062",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6575,,64,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6575m,,64,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6599,,65,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth6599m,,65,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,oth65100,,"066, 068, 069, 067",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,oth65100m,,"066, 068, 069, 067",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt_hh,,1,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt_hhm,,1,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt24,,2,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt24m,,2,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt2420,,"004, 005, 003",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt2420m,,"004, 005, 003",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt2440,,"008, 006, 009, 007",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt2440m,,"008, 006, 009, 007",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt2460,,"010, 011, 012",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt2460m,,"010, 011, 012",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt2475,,13,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt2475m,,13,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt2499,,14,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt2499m,,14,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt24100,,"018, 017, 016, 015",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt24100m,,"018, 017, 016, 015",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt25_44,,19,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt25_44m,,19,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt4420,,"021, 022, 020",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt4420m,,"021, 022, 020",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt4440,,"025, 023, 024, 026",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt4440m,,"025, 023, 024, 026",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt4460,,"027, 028, 029",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt4460m,,"027, 028, 029",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt4475,,30,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt4475m,,30,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt4499,,31,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt4499m,,31,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt44100,,"033, 032, 035, 034",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt44100m,,"033, 032, 035, 034",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt45_64,,36,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt45_64m,,36,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt6420,,"038, 037, 039",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt6420m,,"038, 037, 039",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt6440,,"040, 042, 043, 041",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt6440m,,"040, 042, 043, 041",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt6460,,"044, 046, 045",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt6460m,,"044, 046, 045",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt6475,,47,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt6475m,,47,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt6499,,48,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt6499m,,48,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt64100,,"052, 051, 050, 049",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt64100m,,"052, 051, 050, 049",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt65o,,53,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,mlt65om,,53,TRUE,FALSE
